   0.75295	    0.99687		    0.99920		    0.01017	
   0.76191	    0.99696		    0.99923		    0.00926	
   0.77087	    0.99706		    0.99927		    0.00844	
   0.77984	    0.99716		    0.99930		    0.00770	
   0.78881	    0.99725		    0.99933		    0.00703	
   0.79779	    0.99735		    0.99936		    0.00643	
   0.80678	    0.99745		    0.99939		    0.00587	
   0.81576	    0.99755		    0.99943		    0.00536	
   0.82475	    0.99766		    0.99946		    0.00490	
   0.83374	    0.99776		    0.99949		    0.00447	
   0.84273	    0.99787		    0.99952		    0.00407	
   0.85172	    0.99797		    0.99955		    0.00370	
   0.86071	    0.99808		    0.99958		    0.00335	
   0.86971	    0.99819		    0.99961		    0.00303	
   0.87870	    0.99830		    0.99963		    0.00273	
   0.88769	    0.99842		    0.99966		    0.00245	
   0.89669	    0.99853		    0.99969		    0.00218	
   0.90569	    0.99865		    0.99972		    0.00193	
   0.91468	    0.99877		    0.99975		    0.00170	
   0.92368	    0.99889		    0.99977		    0.00148	
   0.93267	    0.99901		    0.99980		    0.00127	
   0.94167	    0.99914		    0.99983		    0.00107	
   0.95067	    0.99926		    0.99986		    0.00088	
   0.95967	    0.99939		    0.99988		    0.00070	
   0.96866	    0.99952		    0.99991		    0.00053	
   0.97766	    0.99966		    0.99994		    0.00037	
   0.98666	    0.99979		    0.99996		    0.00022	
   0.99566	    0.99993		    0.99999		    0.00007	
   0.99879	    0.99998		    1.00000		    0.00002	
   0.99989	    1.00000		    1.00000		    0.00000	
   0.99999	    1.00000		    1.00000		    0.00000	
